eventName-token,eventSource-token,eventType-token,userAgent-token
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
344,48,1,6459
470,5,1,4087
898,98,1,4087
708,5,1,4650
344,48,1,6459
1038,86,1,4087
302,86,1,4087
1000,86,1,4087
554,86,1,4087
327,111,1,4087
334,110,1,4087
718,110,1,4087
882,111,1,4087
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
344,48,1,353
708,5,1,4650
708,5,1,4650
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
708,5,1,4650
708,5,1,4650
708,5,1,4650
344,48,1,7301
344,48,1,7301
344,48,1,7301
344,48,1,7301
874,98,1,5141
874,98,1,5141
874,98,1,5141
874,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
344,48,1,7301
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
470,5,1,5141
898,98,1,5141
708,5,1,872
898,98,1,5141
708,5,1,4650
344,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
344,48,1,7301
344,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
708,5,1,4650
708,5,1,4650
708,5,1,4650
344,48,1,7301
874,98,1,5141
874,98,1,5141
344,48,1,7301
874,98,1,5141
874,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
903,98,1,5141
1215,98,1,5141
708,5,1,4650
708,5,1,4650
344,48,1,7301
708,5,1,4650
344,48,1,7301
344,48,1,7301
344,48,1,7301
344,48,1,7301
344,48,1,7301
344,48,1,7301
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
344,48,1,5366
708,5,1,4650
344,48,1,5366
898,98,1,3925
898,98,1,3925
898,98,1,3925
898,98,1,3925
898,98,1,3925
898,98,1,3925
898,98,1,3925
898,98,1,3925
898,98,1,3925
898,98,1,3925
470,5,1,3925
898,98,1,3925
898,98,1,3925
708,5,1,4650
708,5,1,4650
344,48,1,5519
1017,86,1,3553
470,5,1,3553
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
1058,98,1,3553
708,5,1,4650
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
898,98,1,3553
874,98,1,3553
470,5,1,3553
898,98,1,3553
898,98,1,3553
708,5,1,872
708,5,1,4650
344,48,1,5866
470,5,1,3165
898,98,1,3165
898,98,1,3165
898,98,1,3165
898,98,1,3165
898,98,1,3165
898,98,1,3165
898,98,1,3165
898,98,1,3165
898,98,1,3165
708,5,1,4650
708,5,1,5096
916,116,1,5190
708,5,1,4650
708,5,1,4650
405,48,1,4342
405,48,1,4342
405,48,1,4342
405,48,1,4342
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
344,48,1,5125
198,48,1,5125
708,5,1,4650
344,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
708,5,1,4650
344,48,1,5125
198,48,1,5125
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
344,48,1,4304
708,5,1,4650
708,5,1,4650
344,48,1,7301
344,48,1,7301
344,48,1,7301
344,48,1,7301
874,98,1,5141
874,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
898,98,1,5141
470,5,1,5141
898,98,1,5141
903,98,1,5141
903,98,1,5141
903,98,1,5141
708,5,1,872
708,5,1,4650
198,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
344,48,1,5125
708,5,1,4650
344,48,1,7301
708,5,1,4650
708,5,1,4650
344,48,1,7301
874,98,1,5141
470,5,1,5141
898,98,1,5141
708,5,1,4650
708,5,1,4650
708,5,1,5096
916,116,1,5190
708,5,1,872
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
708,5,1,4650
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
342,98,1,2842
708,5,1,4650
708,5,1,872
708,5,1,4650
708,5,1,4650
344,48,1,753
708,5,1,4650
708,5,1,4650
344,48,1,753
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
198,48,1,5125
344,48,1,5125
198,48,1,5125
198,48,1,5125
